"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment"
"GO:0065008","GO:0065008","regulation of biological quality",128,0.32848648000924,1.392129891955,0.0436205016357688,0.0436205016357688,0.88710894502558,1352,"tags=36%, list=24%, signal=28%","ENSMUSG00000032034/ENSMUSG00000029026/ENSMUSG00000046500/ENSMUSG00000026147/ENSMUSG00000079243/ENSMUSG00000032265/ENSMUSG00000047953/ENSMUSG00000034460/ENSMUSG00000015134/ENSMUSG00000032776/ENSMUSG00000075707/ENSMUSG00000026987/ENSMUSG00000037416/ENSMUSG00000036480/ENSMUSG00000034997/ENSMUSG00000074625/ENSMUSG00000037188/ENSMUSG00000032360/ENSMUSG00000017652/ENSMUSG00000025515/ENSMUSG00000022512/ENSMUSG00000050164/ENSMUSG00000000263/ENSMUSG00000021732/ENSMUSG00000001627/ENSMUSG00000048096/ENSMUSG00000031684/ENSMUSG00000041324/ENSMUSG00000021055/ENSMUSG00000005892/ENSMUSG00000044317/ENSMUSG00000027204/ENSMUSG00000022144/ENSMUSG00000021337/ENSMUSG00000027225/ENSMUSG00000040152/ENSMUSG00000024553/ENSMUSG00000023945/ENSMUSG00000032860/ENSMUSG00000027068/ENSMUSG00000014813/ENSMUSG00000021647/ENSMUSG00000008932/ENSMUSG00000023951/ENSMUSG00000040482/ENSMUSG00000027859"
"GO:0031647","GO:0031647","regulation of protein stability",3,-0.803026290353354,-1.48977522743691,0.044061334448479,0.044061334448479,0.88710894502558,370,"tags=100%, list=7%, signal=93%","ENSMUSG00000041560/ENSMUSG00000059898"
"GO:0003401","GO:0003401","axis elongation",3,0.835497065623333,1.46223477058159,0.0441557231236738,0.0441557231236738,0.88710894502558,928,"tags=100%, list=16%, signal=84%","ENSMUSG00000034460/ENSMUSG00000029378/ENSMUSG00000021732"
"GO:0060602","GO:0060602","branch elongation of an epithelium",3,0.835497065623333,1.46223477058159,0.0441557231236738,0.0441557231236738,0.88710894502558,928,"tags=100%, list=16%, signal=84%","ENSMUSG00000034460/ENSMUSG00000029378/ENSMUSG00000021732"
"GO:0030048","GO:0030048","actin filament-based movement",3,0.822927734019704,1.44023671161763,0.045045045045045,0.045045045045045,0.88710894502558,2,"tags=33%, list=0%, signal=33%","ENSMUSG00000032034"
"GO:0042771","GO:0042771","intrinsic apoptotic signaling pathway in response to DNA damage by p53 class mediator",3,0.823091671725612,1.44052362514929,0.045045045045045,0.045045045045045,0.88710894502558,15,"tags=33%, list=0%, signal=33%","ENSMUSG00000029026"
"GO:0060048","GO:0060048","cardiac muscle contraction",3,0.822927734019704,1.44023671161763,0.045045045045045,0.045045045045045,0.88710894502558,2,"tags=33%, list=0%, signal=33%","ENSMUSG00000032034"
"GO:0070252","GO:0070252","actin-mediated cell contraction",3,0.822927734019704,1.44023671161763,0.045045045045045,0.045045045045045,0.88710894502558,2,"tags=33%, list=0%, signal=33%","ENSMUSG00000032034"
"GO:0072332","GO:0072332","intrinsic apoptotic signaling pathway by p53 class mediator",3,0.823091671725612,1.44052362514929,0.045045045045045,0.045045045045045,0.88710894502558,15,"tags=33%, list=0%, signal=33%","ENSMUSG00000029026"
"GO:0086003","GO:0086003","cardiac muscle cell contraction",3,0.822927734019704,1.44023671161763,0.045045045045045,0.045045045045045,0.88710894502558,2,"tags=33%, list=0%, signal=33%","ENSMUSG00000032034"
"GO:0006929","GO:0006929","substrate-dependent cell migration",4,0.795592759505418,1.52675593793905,0.0455029752001555,0.0455029752001555,0.88710894502558,459,"tags=50%, list=8%, signal=46%","ENSMUSG00000028661/ENSMUSG00000032243"
"GO:0048538","GO:0048538","thymus development",4,0.794186973503196,1.5240582108661,0.046035167709055,0.046035167709055,0.88710894502558,928,"tags=75%, list=16%, signal=63%","ENSMUSG00000031074/ENSMUSG00000034460/ENSMUSG00000021732"
"GO:0007200","GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",5,0.732779489906073,1.50911460863879,0.0472027972027972,0.0472027972027972,0.88710894502558,1231,"tags=80%, list=22%, signal=63%","ENSMUSG00000034997/ENSMUSG00000032360/ENSMUSG00000044317/ENSMUSG00000032860"
"GO:0071805","GO:0071805","potassium ion transmembrane transport",6,0.714898272211888,1.56700124927316,0.0476267176881569,0.0476267176881569,0.88710894502558,2,"tags=17%, list=0%, signal=17%","ENSMUSG00000032034"
"GO:0001654","GO:0001654","eye development",18,0.516660787633259,1.51816333349926,0.0479651162790698,0.0479651162790698,0.88710894502558,1566,"tags=67%, list=28%, signal=48%","ENSMUSG00000071757/ENSMUSG00000015134/ENSMUSG00000075707/ENSMUSG00000036480/ENSMUSG00000037188/ENSMUSG00000021732/ENSMUSG00000041324/ENSMUSG00000007805/ENSMUSG00000023951/ENSMUSG00000045493/ENSMUSG00000036192/ENSMUSG00000006445"
"GO:0048880","GO:0048880","sensory system development",18,0.516660787633259,1.51816333349926,0.0479651162790698,0.0479651162790698,0.88710894502558,1566,"tags=67%, list=28%, signal=48%","ENSMUSG00000071757/ENSMUSG00000015134/ENSMUSG00000075707/ENSMUSG00000036480/ENSMUSG00000037188/ENSMUSG00000021732/ENSMUSG00000041324/ENSMUSG00000007805/ENSMUSG00000023951/ENSMUSG00000045493/ENSMUSG00000036192/ENSMUSG00000006445"
"GO:0150063","GO:0150063","visual system development",18,0.516660787633259,1.51816333349926,0.0479651162790698,0.0479651162790698,0.88710894502558,1566,"tags=67%, list=28%, signal=48%","ENSMUSG00000071757/ENSMUSG00000015134/ENSMUSG00000075707/ENSMUSG00000036480/ENSMUSG00000037188/ENSMUSG00000021732/ENSMUSG00000041324/ENSMUSG00000007805/ENSMUSG00000023951/ENSMUSG00000045493/ENSMUSG00000036192/ENSMUSG00000006445"
"GO:0002027","GO:0002027","regulation of heart rate",7,0.674202635059447,1.54142370749272,0.0485762144053601,0.0485762144053601,0.88710894502558,2,"tags=14%, list=0%, signal=14%","ENSMUSG00000032034"
"GO:1901564","GO:1901564","organonitrogen compound metabolic process",148,0.315361888897451,1.36107812665041,0.0488322717622081,0.0488322717622081,0.88710894502558,1166,"tags=29%, list=21%, signal=24%","ENSMUSG00000029026/ENSMUSG00000079036/ENSMUSG00000031074/ENSMUSG00000037447/ENSMUSG00000028661/ENSMUSG00000021228/ENSMUSG00000071679/ENSMUSG00000027977/ENSMUSG00000058626/ENSMUSG00000032601/ENSMUSG00000079343/ENSMUSG00000030022/ENSMUSG00000021253/ENSMUSG00000064145/ENSMUSG00000052544/ENSMUSG00000033849/ENSMUSG00000075707/ENSMUSG00000036480/ENSMUSG00000029378/ENSMUSG00000022893/ENSMUSG00000027315/ENSMUSG00000034997/ENSMUSG00000021943/ENSMUSG00000046717/ENSMUSG00000008855/ENSMUSG00000026826/ENSMUSG00000042540/ENSMUSG00000053414/ENSMUSG00000021263/ENSMUSG00000017652/ENSMUSG00000021732/ENSMUSG00000052565/ENSMUSG00000024172/ENSMUSG00000031684/ENSMUSG00000041324/ENSMUSG00000005892/ENSMUSG00000032908/ENSMUSG00000027204/ENSMUSG00000022144/ENSMUSG00000066406/ENSMUSG00000027225/ENSMUSG00000040152/ENSMUSG00000040706"
"GO:0009653","GO:0009653","anatomical structure morphogenesis",114,0.331314867523577,1.3803527353918,0.0497787610619469,0.0497787610619469,0.88710894502558,1596,"tags=39%, list=28%, signal=29%","ENSMUSG00000029026/ENSMUSG00000031074/ENSMUSG00000028661/ENSMUSG00000026147/ENSMUSG00000079243/ENSMUSG00000034460/ENSMUSG00000058159/ENSMUSG00000030022/ENSMUSG00000021253/ENSMUSG00000071757/ENSMUSG00000015134/ENSMUSG00000075707/ENSMUSG00000029378/ENSMUSG00000022893/ENSMUSG00000027315/ENSMUSG00000008855/ENSMUSG00000026826/ENSMUSG00000037188/ENSMUSG00000017652/ENSMUSG00000026109/ENSMUSG00000021732/ENSMUSG00000001627/ENSMUSG00000048096/ENSMUSG00000021743/ENSMUSG00000041324/ENSMUSG00000021055/ENSMUSG00000044317/ENSMUSG00000027204/ENSMUSG00000022144/ENSMUSG00000066406/ENSMUSG00000040152/ENSMUSG00000014813/ENSMUSG00000007805/ENSMUSG00000042961/ENSMUSG00000023951/ENSMUSG00000027859/ENSMUSG00000045493/ENSMUSG00000036192/ENSMUSG00000039462/ENSMUSG00000029576/ENSMUSG00000017144/ENSMUSG00000006445/ENSMUSG00000000555/ENSMUSG00000026814/ENSMUSG00000051136"
